database,idno,name,has2025,has2026,sample_file
WB_MPO,WB_MPO_NYGDPMKTPKN,"Gross Domestic Product at Market Price, Volume, Millions LCU",1,1,exports/data360/nepal_summary/samples/WB_MPO_WB_MPO_NYGDPMKTPKN.json
WB_MPO,WB_MPO_NYGDPMKTPKNZ,"Gross Domestic Product at Market Price, Volume, Millions LCU, % change",1,1,exports/data360/nepal_summary/samples/WB_MPO_WB_MPO_NYGDPMKTPKNZ.json
WB_MPO,WB_MPO_NYGDPMKTPXN,"Gross Domestic Product at Market Price, Implicit Deflator, LCU",1,1,exports/data360/nepal_summary/samples/WB_MPO_WB_MPO_NYGDPMKTPXN.json
WB_MPO,WB_MPO_NYGDPPCKD,"GDP per capita at Market Price, Volume, Millions 2015 real USD",1,1,exports/data360/nepal_summary/samples/WB_MPO_WB_MPO_NYGDPPCKD.json
WB_MPO,WB_MPO_NYGDPPCKDZ,"GDP per capita at Market Price, Volume, Millions 2015 real USD, % change",1,1,exports/data360/nepal_summary/samples/WB_MPO_WB_MPO_NYGDPPCKDZ.json
WB_MPO,WB_MPO_NYGDPPCKN,"GDP per capita at Market Price, Volume, Millions LCU",1,1,exports/data360/nepal_summary/samples/WB_MPO_WB_MPO_NYGDPPCKN.json
WB_MPO,WB_MPO_POV1,International poverty rate ($2.15 in 2017 PPP),1,1,exports/data360/nepal_summary/samples/WB_MPO_WB_MPO_POV1.json
WB_MPO,WB_MPO_POV2,Lower middle-income poverty rate ($3.65 in 2017 PPP),1,1,exports/data360/nepal_summary/samples/WB_MPO_WB_MPO_POV2.json
WB_MPO,WB_MPO_POV3,Upper middle-income poverty rate ($6.85 in 2017 PPP),1,1,exports/data360/nepal_summary/samples/WB_MPO_WB_MPO_POV3.json
WB_MPO,WB_MPO_SPPOPTOTL,"Population, Millions of People",1,1,exports/data360/nepal_summary/samples/WB_MPO_WB_MPO_SPPOPTOTL.json
WB_PIP,WB_PIP_HEADCOUNT_IPL,"Poverty headcount ratio (2021 PPP, $3.00) (% of population)",0,0,
WB_PIP,WB_PIP_HEADCOUNT_LMIC,"Poverty headcount ratio (2021 PPP, $4.20) (% of population)",0,0,
WB_PIP,WB_PIP_HEADCOUNT_UMIC,"Poverty headcount ratio (2021 PPP, $8.30) (% of population)",0,0,
WB_PIP,WB_PIP_NPOOR_IPL,"Population living below the poverty line (2021 PPP, $3.00) (million)",0,0,
WB_PIP,WB_PIP_NPOOR_UMIC,"Population living below the poverty line (2021 PPP, $8.30) (million)",0,0,
WB_PPI,WB_PPI_ENR_INV,Private Sector Participation in Energy Sector (USD),0,0,
WB_PPI,WB_PPI_ICT_INV,Private Sector Participation in ICT Sector (USD),0,0,
WB_PPI,WB_PPI_ICT_PGDP,Private Sector Participation in ICT Sector (% of GDP),0,0,
WB_PPI,WB_PPI_TRN_INV,Private Sector Participation in Transport Sector (USD),0,0,
WB_PPI,WB_PPI_TRN_PGDP,Private Sector Participation in Transport Sector (% of GDP),0,0,
WB_PPI,WB_PPI_WTR_INV,Private Sector Participation in Water Sector (USD),0,0,
WB_PPI,WB_PPI_WTR_PGDP,Private Sector Participation in Water Sector (% of GDP),0,0,
WB_RISE,WB_RISE_CC_ALL,Sustainable Energy - Clean Cooking Score,0,0,
WB_RISE,WB_RISE_CC_CCP,Clean Cooking National Planning,0,0,
WB_RISE,WB_RISE_CC_FIAC,Incentives and Attributes for Clean Cooking,0,0,
WB_RISE,WB_RISE_CC_SCCP,Implementation Scope of Clean Cooking Planning,0,0,
WB_RISE,WB_RISE_CC_STLA,Standards and Labeling,0,0,
WB_RISE,WB_RISE_CON_AFEL,Consumer Affordability of Electricity,0,0,
WB_RISE,WB_RISE_EA_ALL,Sustainable Energy - Electricity Access Score,0,0,
WB_RISE,WB_RISE_EE_ALL,Sustainable Energy - Energy Efficiency Score,0,0,
WB_RISE,WB_RISE_EE_BEC,Building Energy Codes,0,0,
WB_RISE,WB_RISE_EE_EES,Energy Efficiency Governance,0,0,
WB_RISE,WB_RISE_EE_ELS,Energy Labeling Systems,0,0,
WB_RISE,WB_RISE_EE_IMIC,Industrial and Commercial End Users,0,0,
WB_RISE,WB_RISE_EE_IMPS,Energy Efficiency in Public Sector,0,0,
WB_RISE,WB_RISE_EE_IMUT,Incentives & Mandates: Energy Utility Programs,0,0,
WB_RISE,WB_RISE_EE_TRN,Transport Sector,0,0,
WB_RISE,WB_RISE_ELTN_PL,Electrification Governance and Planning,0,0,
WB_RISE,WB_RISE_FRM_MGRI,Minigrids Framework,0,0,
WB_RISE,WB_RISE_FRM_OGS,Off-Grid Systems Framework,0,0,
WB_RISE,WB_RISE_FR_GREL,Grid Electrification Framework,0,0,
WB_RISE,WB_RISE_RE_ELEC,Electricity Sector Renewables,0,0,
WB_RISE,WB_RISE_RE_GOV,Renewable Energy - Governance,0,0,
WB_RISE,WB_RISE_RE_HE_CO,Heating and Cooling Renewables,0,0,
WB_RISE,WB_RISE_RE_TRNS,Transport Sector Renewables,0,0,
WB_SE4ALL,WB_SE4ALL_EG_ACS_ELEC,Access to electricity (% of population),0,0,
WB_SE4ALL,WB_SE4ALL_EG_EGY_CLEAN,Access to clean fuels and technologies for cooking  (% of population),0,0,
WB_SE4ALL,WB_SE4ALL_EG_FCON_RNEW,Final consumption of renewable energy (PJ),0,0,
WB_SE4ALL,WB_SE4ALL_EG_FEC_RNEW,Share in total final energy consumption (%),0,0,
WB_SE4ALL,WB_SE4ALL_EG_FEC_TOT,Total final energy consumption (PJ),0,0,
WB_SE4ALL,WB_SE4ALL_EG_INFLW_IC,"International financial flows to developing countries in support of clean energy, International Commitments (2020 USD millions)",0,0,
WB_SE4ALL,WB_SE4ALL_EG_INT_LVL,Energy intensity level of primary energy (megajoules per constant 2017 purchasing power parity GDP),0,0,
WB_SHP,WB_SHP_MEANB40,Mean consumption or income per capita of bottom 40 percent population (2017 PPP $ per day),0,0,
WB_SHP,WB_SHP_MEDIAN,Median consumption or income per capita of all population (2017 PPP $ per day),0,0,
WB_SOLAR_ATLAS,WB_SOLAR_ATLAS_STATIONS,Number of Solar Stations Commissioned,0,0,
WB_SPI,WB_SPI_D1_5_DT_TDS_DPPF_XP_ZS,Quality of Debt service data according to World Bank,0,0,
WB_SPI,WB_SPI_D1_5_LFP,Labor force participation rate by sex and age (%),0,0,
WB_SPI,WB_SPI_D1_5_POV,Availability of Comparable Poverty headcount ratio at $1.90 a day (5 year moving average),0,0,
WB_SPI,WB_SPI_D1_5_SAFE_MAN_WATER,Safely Managed Drinking Water,0,0,
WB_SPI,WB_SPI_D2_1_GDDS,SDDS/e-GDDS subscription,0,0,
WB_SPI,WB_SPI_D2_2_DOWNLOAD_OPTIONS,Download Options Score,0,0,
WB_SPI,WB_SPI_D2_2_MACHINE_READABLE,Machine Readability Score,0,0,
WB_SPI,WB_SPI_D2_2_METADATA_AVAILABLE,Metadata Available Score,0,0,
WB_SPI,WB_SPI_D2_2_NON_PROPRIETARY,Non-Proprietary format Score,0,0,
WB_SPI,WB_SPI_D2_2_OPENNESS_SUBSCORE,ODIN Open Data Openness score,0,0,
WB_SPI,WB_SPI_D2_2_TERMS_OF_USE,Terms of Use Score,0,0,
WB_SPI,WB_SPI_D2_4_NADA,NADA metadata,0,0,
WB_SPI,WB_SPI_D3_10_NEQL,GOAL 10: Reduced Inequality (5 year moving average),0,0,
WB_SPI,WB_SPI_D3_11_CITY,GOAL 11: Sustainable Cities and Communities (5 year moving average),0,0,
WB_SPI,WB_SPI_D3_12_CNSP,GOAL 12: Responsible Consumption and Production (5 year moving average),0,0,
WB_SPI,WB_SPI_D3_15_LAND,GOAL 15: Life on Land (5 year moving average),0,0,
WB_SPI,WB_SPI_D3_16_INST,GOAL 16: Peace and Justice Strong Institutions (5 year moving average),0,0,
WB_SPI,WB_SPI_D3_17_PTNS,GOAL 17: Partnerships to achieve the Goal (5 year moving average),0,0,
WB_SPI,WB_SPI_D3_1_POV,GOAL 1: No Poverty (5 year moving average),0,0,
WB_SPI,WB_SPI_D3_2_HNGR,GOAL 2: Zero Hunger (5 year moving average),0,0,
WB_SPI,WB_SPI_D3_3_HLTH,GOAL 3: Good Health and Well-being (5 year moving average),0,0,
WB_SPI,WB_SPI_D3_4_EDUC,GOAL 4: Quality Education (5 year moving average),0,0,
WB_SPI,WB_SPI_D3_5_GEND,GOAL 5: Gender Equality (5 year moving average),0,0,
WB_SPI,WB_SPI_D3_6_WTRS,GOAL 6: Clean Water and Sanitation (5 year moving average),0,0,
WB_SPI,WB_SPI_D3_8_WORK,GOAL 8: Decent Work and Economic Growth (5 year moving average),0,0,
WB_SPI,WB_SPI_D3_9_INDY,"GOAL 9: Industry, Innovation and Infrastructure (5 year moving average)",0,0,
WB_SPI,WB_SPI_D4_1_1_POPU,Population & Housing census (Availability score over 20 years),0,0,
WB_SPI,WB_SPI_D4_1_2_AGRI,Agriculture census (Availability score over 20 years),0,0,
WB_SPI,WB_SPI_D4_1_3_BIZZ,Business/establishment census (Availability score over 20 years),0,0,
WB_SPI,WB_SPI_D4_1_5_AGSVY,Agriculture survey (Availability score over 10 years),0,0,
WB_SPI,WB_SPI_D4_1_6_LABR,Labor Force Survey (Availability score over 10 years),0,0,
WB_SPI,WB_SPI_D4_1_7_HLTH,Health/Demographic survey (Availability score over 10 years),0,0,
WB_SPI,WB_SPI_D4_1_8_BZSVY,Business/establishment survey (Availability score over 10 years),0,0,
WB_SPI,WB_SPI_D4_3_GEO_FIRST_ADMIN_LEVEL,Geospatial data available at 1st Admin Level,0,0,
WB_SPI,WB_SPI_D5_1_DILG,Legislation Indicator based on PARIS21 indicators on SDG 17.18.2,0,0,
WB_SPI,WB_SPI_D5_2_10_GSBP,Business process,0,0,
WB_SPI,WB_SPI_D5_2_1_SNAU,System of national accounts in use,0,0,
WB_SPI,WB_SPI_D5_2_3_CNIN,Classification of national industry,0,0,
WB_SPI,WB_SPI_D5_2_6_EMPL,Classification of status of employment,0,0,
WB_SPI,WB_SPI_D5_2_8_FINA,Compilation of government finance statistics,0,0,
WB_SPI,WB_SPI_D5_2_9_MONY,Compilation of monetary and financial statistics,0,0,
WB_SPI,WB_SPI_DIM1_5_INDEX,Dimension 1.5: Data use by international organizations,0,0,
WB_SPI,WB_SPI_DIM2_1_INDEX,Dimension 2.1: Data Releases,0,0,
WB_SPI,WB_SPI_DIM2_2_INDEX,Dimension 2.2: Online access,0,0,
WB_SPI,WB_SPI_DIM2_4_INDEX,Dimension 2.4: Data services,0,0,
WB_SPI,WB_SPI_DIM3_1_INDEX,Dimension 3.1: Social Statistics,0,0,
WB_SPI,WB_SPI_DIM3_2_INDEX,Dimension 3.2: Economic Statistics,0,0,
WB_SPI,WB_SPI_DIM3_3_INDEX,Dimension 3.3: Environmental Statistics,0,0,
WB_SPI,WB_SPI_DIM3_4_INDEX,Dimension 3.4: Institutional Statistics,0,0,
WB_SPI,WB_SPI_DIM4_1_CEN_INDEX,Dimension 4.1: Censuses and Surveys - Censuses only,0,0,
WB_SPI,WB_SPI_DIM4_1_SVY_INDEX,Dimension 4.1: Censuses and Surveys - Surveys only,0,0,
WB_SPI,WB_SPI_DIM4_3_INDEX,Dimension 4.3: Geospatial Data,0,0,
WB_SPI,WB_SPI_DIM5_1_INDEX,Dimension 5.1: Legislation and governance,0,0,
WB_SPI,WB_SPI_DIM5_2_INDEX,Dimension 5.2: Standards and Methods,0,0,
WB_SPI,WB_SPI_DIM5_5_INDEX,Dimension 5.5: Finance,0,0,
WB_SPI,WB_SPI_INDEX,SPI Overall Score,0,0,
WB_SPI,WB_SPI_INDEX_PIL1,Pillar 1  - Data Use - Score,0,0,
WB_SPI,WB_SPI_INDEX_PIL2,Pillar 2 - Data Services - Score,0,0,
WB_SPI,WB_SPI_INDEX_PIL3,Pillar 3 - Data Products - Score,0,0,
WB_SPI,WB_SPI_INDEX_PIL4,Pillar 4 - Data Sources - Score,0,0,
WB_SPI,WB_SPI_INDEX_PIL5,Pillar 5 - Data Infrastructure - Score,0,0,
WB_SSGD,WB_SSGD_ACCESS_CIVIL_JUSTICE,Access to civil justice,0,0,
WB_SSGD,WB_SSGD_CIVIC_SPACE_IDX,Civic Space Index,0,0,
WB_SSGD,WB_SSGD_CONTROL_CORRUPTION,Control of corruption,0,0,
WB_SSGD,WB_SSGD_COOLING_DD,Cooling degree days,0,0,
WB_SSGD,WB_SSGD_DEMOCRACY_IDX,Democracy index,0,0,
WB_SSGD,WB_SSGD_DI_CIVIL_LIB_SCORE,Democracy index: Civil liberties score,0,0,
WB_SSGD,WB_SSGD_DI_ELECT_PROCESS_SCORE,Democracy index: Electoral process and pluralism score,0,0,
WB_SSGD,WB_SSGD_DI_GOVT_FUNC_SCORE,Democracy index: Functioning of government score,0,0,
WB_SSGD,WB_SSGD_DI_POL_CULTURE_SCORE,Democracy index: Political culture score,0,0,
WB_SSGD,WB_SSGD_DI_POL_PART_SCORE,Democracy index: Political participation score,0,0,
WB_SSGD,WB_SSGD_ECO_SOC_RIGHTS_SCORE,Economic and Social Rights Performance Score,0,0,
WB_SSGD,WB_SSGD_EQUAL_TREATMENT,Equal treatment and no discrimination,0,0,
WB_SSGD,WB_SSGD_FATALITIES_VIOLENCE,Number of fatalities due to violence,0,0,
WB_SSGD,WB_SSGD_FERTILITY_RATE,Fertility rate,0,0,
WB_SSGD,WB_SSGD_FOREST_AREA_PCT,Forest area (% of land area),0,0,
WB_SSGD,WB_SSGD_GDP_CAPITA_PPP,"GDP per capita, PPP",0,0,
WB_SSGD,WB_SSGD_GDP_GROWTH_ANNUAL,GDP growth (annual %),0,0,
WB_SSGD,WB_SSGD_GOVT_LIMITED_JUDICIARY,Government powers limited by the judiciary,0,0,
WB_SSGD,WB_SSGD_GOVT_REG_NO_INFLUENCE,Government regulations without improper influence,0,0,
WB_SSGD,WB_SSGD_HEATING_DD,Heating degree days,0,0,
WB_SSGD,WB_SSGD_HOMICIDES_PER_100K,Intentional homicides (per 100000 people),0,0,
WB_SSGD,WB_SSGD_HUMAN_CAPITAL_IDX,Human Capital Index,0,0,
WB_SSGD,WB_SSGD_LIFE_SECURITY_GUARANTEE,Life and security guarantee,0,0,
WB_SSGD,WB_SSGD_LOG_GDP_CAPITA_PPP,"Log of GDP per capita, PPP",0,0,
WB_SSGD,WB_SSGD_NET_MIGRATION,Net migration,0,0,
WB_SSGD,WB_SSGD_NUM_VIOLENT_EVENTS,Number of violent events,0,0,
WB_SSGD,WB_SSGD_PCT_INTERNET_USERS,Individuals using the Internet (% of population),0,0,
WB_SSGD,WB_SSGD_PCT_POP_BANK_ACCOUNT,Percentage of population who own a bank account,0,0,
WB_SSGD,WB_SSGD_PCT_URBAN_POP,Percentage of urban population,0,0,
WB_SSGD,WB_SSGD_PCT_WOMEN_JUSTIFY_BEATING,Percentage of women who believe a husband is justified in beating his wife,0,0,
WB_SSGD,WB_SSGD_PCT_WOMEN_PARLIAMENT,Percentage of women in the parliament,0,0,
WB_SSGD,WB_SSGD_RULE_OF_LAW,Rule of Law,0,0,
WB_SSGD,WB_SSGD_SCHOOL_ENROLL_GPI,"School enrollment, primary and secondary (gross), gender parity index (GPI)",0,0,
WB_SSGD,WB_SSGD_TREE_COVER_LOSS,Tree cover loss,0,0,
WB_SSGD,WB_SSGD_WBL_ASSETS_SCORE,"Women, Business, and the Law: Assets score",0,0,
WB_SSGD,WB_SSGD_WBL_ENTREPRENEURSHIP_SCORE,"Women, Business and the Law: Entrepreneurship score",0,0,
WB_SSGD,WB_SSGD_WBL_MARRIAGE_SCORE,"Women, Business, and the Law: Marriage score",0,0,
WB_SSGD,WB_SSGD_WBL_MOBILITY_SCORE,"Women, Business, and the Law: Mobility score",0,0,
WB_SSGD,WB_SSGD_WBL_PARENTHOOD_SCORE,"Women, Business, and the Law: Parenthood score",0,0,
WB_SSGD,WB_SSGD_WBL_PAY_SCORE,"Women, Business, and the Law: Pay score",0,0,
WB_SSGD,WB_SSGD_WBL_PENSION_SCORE,"Women, Business, and the Law: Pension score",0,0,
WB_SSGD,WB_SSGD_WBL_WORKPLACE_SCORE,"Women, Business and the Law: Workplace score",0,0,
WB_THINK_HAZARD,WB_THINK_HAZARD_CY_LEVEL,Hazard level for Cyclones,1,0,exports/data360/nepal_summary/samples/WB_THINK_HAZARD_WB_THINK_HAZARD_CY_LEVEL.json
WB_THINK_HAZARD,WB_THINK_HAZARD_DG_LEVEL,Hazard level for Water scarcity,1,0,exports/data360/nepal_summary/samples/WB_THINK_HAZARD_WB_THINK_HAZARD_DG_LEVEL.json
WB_THINK_HAZARD,WB_THINK_HAZARD_EH_LEVEL,Hazard level for Extreme Heat,1,0,exports/data360/nepal_summary/samples/WB_THINK_HAZARD_WB_THINK_HAZARD_EH_LEVEL.json
WB_THINK_HAZARD,WB_THINK_HAZARD_EQ_LEVEL,Hazard level for Earthquakes,1,0,exports/data360/nepal_summary/samples/WB_THINK_HAZARD_WB_THINK_HAZARD_EQ_LEVEL.json
WB_THINK_HAZARD,WB_THINK_HAZARD_FL_LEVEL,Hazard level for Floods,1,0,exports/data360/nepal_summary/samples/WB_THINK_HAZARD_WB_THINK_HAZARD_FL_LEVEL.json
WB_THINK_HAZARD,WB_THINK_HAZARD_LS_LEVEL,Hazard level for Landslides,1,0,exports/data360/nepal_summary/samples/WB_THINK_HAZARD_WB_THINK_HAZARD_LS_LEVEL.json
WB_THINK_HAZARD,WB_THINK_HAZARD_UF_LEVEL,Hazard level for Urban Floods,1,0,exports/data360/nepal_summary/samples/WB_THINK_HAZARD_WB_THINK_HAZARD_UF_LEVEL.json
WB_THINK_HAZARD,WB_THINK_HAZARD_WF_LEVEL,Hazard level for WildFires,1,0,exports/data360/nepal_summary/samples/WB_THINK_HAZARD_WB_THINK_HAZARD_WF_LEVEL.json
WB_UHC,UHC_SCI,Universal Health Coverage (UHC) service coverage index,0,0,
WB_UHC,UHC_SP_CATA,Population spending more than 10% or 25% of household consumption or income on out-of-pocket health care expenditure (Catastrophic health spending),0,0,
WB_WAW,WM_LEG_PLS,Existence of national policy or legislation for plastic waste,0,1,exports/data360/nepal_summary/samples/WB_WAW_WM_LEG_PLS.json
WB_WAW,WM_MSW_COMP,Municipal Solid Waste (MSW) Composition,0,0,
WB_WAW,WM_MSW_GEN,Municipal Solid Waste (MSW) Generation,0,0,
WB_WAW,WM_MSW_TREAT,Municipal Solid Waste (MSW) Treatment and Disposal,0,0,
WB_WAW,WM_NMSW_COMP,Non-Municipal Solid Waste (MSW) Generation,0,0,
WB_WAW,WM_SWM_INS,Legal and Institutional Arrangements for Solid Waste Management (SWM),0,1,exports/data360/nepal_summary/samples/WB_WAW_WM_SWM_INS.json
WB_WAW,WM_WKRS_REF,Waste Workers,0,0,
WB_WBL,GD_WBL_AST,"Women, Business and the Law (WBL): Assets Topic",0,1,exports/data360/nepal_summary/samples/WB_WBL_GD_WBL_AST.json
WB_WBL,GD_WBL_CHC,"Women, Business and the Law (WBL): Childcare Topic",0,1,exports/data360/nepal_summary/samples/WB_WBL_GD_WBL_CHC.json
WB_WBL,GD_WBL_ENT,"Women, Business and the Law (WBL): Entrepreneurship Topic",0,1,exports/data360/nepal_summary/samples/WB_WBL_GD_WBL_ENT.json
WB_WBL,GD_WBL_MAR,"Women, Business and the Law (WBL): Marriage Topic",0,1,exports/data360/nepal_summary/samples/WB_WBL_GD_WBL_MAR.json
WB_WBL,GD_WBL_MOB,"Women, Business and the Law (WBL): Mobility Topic",0,1,exports/data360/nepal_summary/samples/WB_WBL_GD_WBL_MOB.json
WB_WBL,GD_WBL_SAF,"Women, Business and the Law (WBL): Safety Topic",0,1,exports/data360/nepal_summary/samples/WB_WBL_GD_WBL_SAF.json
WB_WBL,GD_WBL_WRK,"Women, Business and the Law (WBL): Work Topic",0,1,exports/data360/nepal_summary/samples/WB_WBL_GD_WBL_WRK.json
WB_WDI,WB_WDI_AG_CON_FERT_PT_ZS,Fertilizer consumption (% of fertilizer production),0,0,
WB_WDI,WB_WDI_AG_LND_AGRI_K2,Agricultural land (sq. km),0,0,
WB_WDI,WB_WDI_AG_LND_AGRI_ZS,Agricultural land (% of land area),0,0,
WB_WDI,WB_WDI_AG_LND_ARBL_HA,Arable land (hectares),0,0,
WB_WDI,WB_WDI_AG_LND_ARBL_HA_PC,Arable land (hectares per person),0,0,
WB_WDI,WB_WDI_AG_LND_ARBL_ZS,Arable land (% of land area),0,0,
WB_WDI,WB_WDI_AG_LND_CROP_ZS,Permanent cropland (% of land area),0,0,
WB_WDI,WB_WDI_AG_LND_EL5M_RU_K2,Rural land area where elevation is below 5 meters (sq. km),0,0,
WB_WDI,WB_WDI_AG_LND_EL5M_UR_K2,Urban land area where elevation is below 5 meters (sq. km),0,0,
WB_WDI,WB_WDI_AG_LND_FRST_K2,Forest area (sq. km),0,0,
WB_WDI,WB_WDI_AG_LND_FRST_ZS,Forest area (% of land area),0,0,
WB_WDI,WB_WDI_AG_LND_IRIG_AG_ZS,Agricultural irrigated land (% of total agricultural land),0,0,
WB_WDI,WB_WDI_AG_LND_PRCP_MM,Average precipitation in depth (mm per year),0,0,
WB_WDI,WB_WDI_AG_LND_TOTL_RU_K2,Rural land area (sq. km),0,0,
WB_WDI,WB_WDI_AG_PRD_CREL_MT,Cereal production (metric tons),0,0,
WB_WDI,WB_WDI_AG_PRD_CROP_XD,Crop production index (2014-2016 = 100),0,0,
WB_WDI,WB_WDI_AG_PRD_FOOD_XD,Food production index (2014-2016 = 100),0,0,
WB_WDI,WB_WDI_AG_SRF_TOTL_K2,Surface area (sq. km),0,0,
WB_WDI,WB_WDI_AG_YLD_CREL_KG,Cereal yield (kg per hectare),0,0,
WB_WDI,WB_WDI_BG_GSR_NFSV_GD_ZS,Trade in services (% of GDP),0,0,
WB_WDI,WB_WDI_BM_GSR_CMCP_ZS,"Communications, computer, etc. (% of service imports, BoP)",0,0,
WB_WDI,WB_WDI_BM_GSR_GNFS_CD,"Imports of goods and services (current US$, BoP)",0,0,
WB_WDI,WB_WDI_BM_GSR_INSF_ZS,"Insurance and financial services (% of service imports, BoP)",0,0,
WB_WDI,WB_WDI_BM_GSR_MRCH_CD,"Goods imports (current US$, BoP)",0,0,
WB_WDI,WB_WDI_BM_GSR_NFSV_CD,"Service imports (current US$, BoP)",0,0,
WB_WDI,WB_WDI_BM_GSR_ROYL_CD,"Charges for the use of intellectual property, payments (BoP, current US$)",0,0,
WB_WDI,WB_WDI_BM_GSR_TOTL_CD,"Imports of goods, services and primary income (current US$, BoP)",0,0,
WB_WDI,WB_WDI_BM_GSR_TRAN_ZS,"Transport services (% of service imports, BoP)",0,0,
WB_WDI,WB_WDI_BM_KLT_DINV_CD_WD,"Foreign direct investment, net outflows (BoP, current US$)",0,0,
WB_WDI,WB_WDI_BN_CAB_XOKA_CD,"Current account balance (current US$, BoP)",0,0,
WB_WDI,WB_WDI_BN_CAB_XOKA_GD_ZS,Current account balance (% of GDP),0,0,
WB_WDI,WB_WDI_BN_FIN_TOTL_CD,"Net financial account (BoP, current US$)",0,0,
WB_WDI,WB_WDI_BN_GSR_FCTY_CD,"Net primary income (current US$, BoP)",0,0,
WB_WDI,WB_WDI_BN_KAC_EOMS_CD,"Net errors and omissions (current US$, BoP)",0,0,
WB_WDI,WB_WDI_BN_KLT_DINV_CD,"Foreign direct investment, net (current US$, BoP)",0,0,
WB_WDI,WB_WDI_BN_RES_INCL_CD,"Reserves and related items (current US$, BoP)",0,0,
WB_WDI,WB_WDI_BN_TRF_CURR_CD,"Net secondary income (current US$, BoP)",0,0,
WB_WDI,WB_WDI_BX_GRT_EXTA_CD_WD,"Grants, excluding technical cooperation (BoP, current US$)",0,0,
WB_WDI,WB_WDI_BX_GRT_TECH_CD_WD,"Technical cooperation grants (BoP, current US$)",0,0,
WB_WDI,WB_WDI_BX_GSR_CCIS_CD,"ICT service exports (BoP, current US$)",0,0,
WB_WDI,WB_WDI_BX_GSR_CCIS_ZS,"ICT service exports (% of service exports, BoP)",0,0,
WB_WDI,WB_WDI_BX_GSR_CMCP_ZS,"Communications, computer, etc. (% of service exports, BoP)",0,0,
WB_WDI,WB_WDI_BX_GSR_FCTY_CD,"Primary income receipts (BoP, current US$)",0,0,
WB_WDI,WB_WDI_BX_GSR_GNFS_CD,"Exports of goods and services (current US$, BoP)",0,0,
WB_WDI,WB_WDI_BX_GSR_INSF_ZS,"Insurance and financial services (% of service exports, BoP)",0,0,
WB_WDI,WB_WDI_BX_GSR_MRCH_CD,"Goods exports (current US$, BoP)",0,0,
WB_WDI,WB_WDI_BX_GSR_NFSV_CD,"Service exports (current US$, BoP)",0,0,
WB_WDI,WB_WDI_BX_GSR_ROYL_CD,"Charges for the use of intellectual property, receipts (BoP, current US$)",0,0,
WB_WDI,WB_WDI_BX_GSR_TOTL_CD,"Exports of goods, services and primary income (current US$, BoP)",0,0,
WB_WDI,WB_WDI_BX_GSR_TRAN_ZS,"Transport services (% of service exports, BoP)",0,0,
WB_WDI,WB_WDI_BX_KLT_DINV_CD_WD,"Foreign direct investment, net inflows (BoP, current US$)",0,0,
WB_WDI,WB_WDI_BX_KLT_DINV_WD_GD_ZS,"Foreign direct investment, net inflows (% of GDP)",0,0,
WB_WDI,WB_WDI_BX_PEF_TOTL_CD_WD,"Portfolio equity, net inflows (BoP, current US$)",0,0,
WB_WDI,WB_WDI_BX_TRF_CURR_CD,"Secondary income receipts (BoP, current US$)",0,0,
WB_WDI,WB_WDI_BX_TRF_PWKR_CD,"Personal transfers, receipts (current US$, BoP)",0,0,
WB_WDI,WB_WDI_BX_TRF_PWKR_CD_DT,"Personal remittances, received (current US$)",0,0,
WB_WDI,WB_WDI_BX_TRF_PWKR_DT_GD_ZS,"Personal remittances, received (% of GDP)",0,0,
WB_WDI,WB_WDI_CC_EST,Control of Corruption: Estimate,0,0,
WB_WDI,WB_WDI_CC_NO_SRC,Control of Corruption: Number of Sources,0,0,
WB_WDI,WB_WDI_CC_PER_RNK,Control of Corruption: Percentile Rank,0,0,
WB_WDI,WB_WDI_CC_PER_RNK_UPPER,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",0,0,
WB_WDI,WB_WDI_CC_STD_ERR,Control of Corruption: Standard Error,0,0,
WB_WDI,WB_WDI_DC_DAC_AUSL_CD,"Net bilateral aid flows from DAC donors, Australia (current US$)",0,0,
WB_WDI,WB_WDI_DC_DAC_BELL_CD,"Net bilateral aid flows from DAC donors, Belgium (current US$)",0,0,
WB_WDI,WB_WDI_DC_DAC_CANL_CD,"Net bilateral aid flows from DAC donors, Canada (current US$)",0,0,
WB_WDI,WB_WDI_DC_DAC_CHEL_CD,"Net bilateral aid flows from DAC donors, Switzerland (current US$)",0,0,
WB_WDI,WB_WDI_DC_DAC_DEUL_CD,"Net bilateral aid flows from DAC donors, Germany (current US$)",0,0,
WB_WDI,WB_WDI_DC_DAC_ESPL_CD,"Net bilateral aid flows from DAC donors, Spain (current US$)",0,0,
WB_WDI,WB_WDI_DC_DAC_ESTL_CD,"Net bilateral aid flows from DAC donors, Estonia (current US$)",0,0,
WB_WDI,WB_WDI_DC_DAC_FINL_CD,"Net bilateral aid flows from DAC donors, Finland (current US$)",0,0,
WB_WDI,WB_WDI_DC_DAC_FRAL_CD,"Net bilateral aid flows from DAC donors, France (current US$)",0,0,
WB_WDI,WB_WDI_DC_DAC_GBRL_CD,"Net bilateral aid flows from DAC donors, United Kingdom (current US$)",0,0,
WB_WDI,WB_WDI_DC_DAC_GRCL_CD,"Net bilateral aid flows from DAC donors, Greece (current US$)",0,0,
WB_WDI,WB_WDI_DC_DAC_IRLL_CD,"Net bilateral aid flows from DAC donors, Ireland (current US$)",0,0,
WB_WDI,WB_WDI_DC_DAC_ISLL_CD,"Net bilateral aid flows from DAC donors, Iceland (current US$)",0,0,
